Region ID,OSM ID,Access Score,Coordinates,Average Curb Ramp Score,Average No Curb Ramp Score,Average Obstacle Score,Average Surface Problem Score,Curb Ramp Significance,No Curb Ramp Significance,Obstacle Significance,Surface Problem Significance
5972,753090509,5.525960833850248e-23,"[(-100.368733,25.6631635),(-100.3691549,25.6632943),(-100.3696299,25.6634416),(-100.370358,25.663656)]",1.0,12.0,25.0,15.0,0.75,-1.0,-1.0,-1.0
5973,753090509,9.357622968839301e-14,"[(-100.3621191,25.6651014),(-100.3620032,25.6648004)]",0.0,9.0,11.0,10.0,0.75,-1.0,-1.0,-1.0
5974,753090510,1.3887943864771144e-11,"[(-100.4157085,25.686474),(-100.4152783,25.6863975)]",0.0,14.0,11.0,0.0,0.75,-1.0,-1.0,-1.0
5975,753413335,3.2241866333029355e-08,"[(-100.4144433,25.6877507),(-100.4145229,25.6874948)]",1.0,3.0,8.0,7.0,0.75,-1.0,-1.0,-1.0
5976,753413336,2.9400777391980316e-11,"[(-100.4162172,25.6857679),(-100.4166185,25.6853815)]",1.0,4.0,16.0,5.0,0.75,-1.0,-1.0,-1.0
5977,753414866,4.363462233903898e-09,"[(-100.4160265,25.6860331),(-100.4162172,25.6857679)]",1.0,4.0,13.0,3.0,0.75,-1.0,-1.0,-1.0
5978,753414866,1.5229979512760353e-08,"[(-100.4166185,25.6853815),(-100.4167837,25.6852396)]",0.0,3.0,12.0,3.0,0.75,-1.0,-1.0,-1.0
5979,753414866,2.7894680920908113e-10,"[(-100.4161477,25.6836629),(-100.4157269,25.6836242)]",0.0,6.0,11.0,5.0,0.75,-1.0,-1.0,-1.0
5980,753414867,1.0261879630648827e-10,"[(-100.4160979,25.6840872),(-100.4156809,25.6840387)]",0.0,8.0,11.0,4.0,0.75,-1.0,-1.0,-1.0
5981,753414868,3.7751345441365816e-11,"[(-100.4108551,25.6858068),(-100.4108065,25.6860579)]",0.0,2.0,17.0,5.0,0.75,-1.0,-1.0,-1.0
5982,753422404,1.5229979512760353e-08,"[(-100.4109457,25.6853564),(-100.4108776,25.6856903)]",0.0,3.0,14.0,1.0,0.75,-1.0,-1.0,-1.0
5983,753422404,4.1399375473943306e-08,"[(-100.4108776,25.6856903),(-100.4108551,25.6858068)]",0.0,2.0,12.0,3.0,0.75,-1.0,-1.0,-1.0
5984,753422404,1.2501528648238603e-09,"[(-100.4110102,25.6850048),(-100.4109457,25.6853564)]",2.0,10.0,11.0,1.0,0.75,-1.0,-1.0,-1.0
5985,753422404,0.1480471980316894,"[(-100.4099058,25.6848282),(-100.4098981,25.684855),(-100.4098384,25.6851858)]",3.0,0.0,2.0,2.0,0.75,-1.0,-1.0,-1.0
5986,753423893,0.2227001388253088,"[(-100.4049902,25.6841343),(-100.4052049,25.6839649),(-100.4053366,25.6839434),(-100.4060531,25.6840789)]",1.0,0.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
5988,753426446,0.2227001388253088,"[(-100.4060531,25.6840789),(-100.4061658,25.6841049)]",1.0,0.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
5990,753426446,1.670142184809518e-05,"[(-100.4075496,25.6821114),(-100.4075778,25.6823735)]",0.0,5.0,3.0,3.0,0.75,-1.0,-1.0,-1.0
5992,753428421,0.00012339457598623172,"[(-100.4063393,25.6831904),(-100.4064286,25.6828286)]",0.0,2.0,6.0,1.0,0.75,-1.0,-1.0,-1.0
5993,753429345,2.7894680920908113e-10,"[(-100.4064286,25.6828286),(-100.4066346,25.6822321)]",0.0,13.0,8.0,1.0,0.75,-1.0,-1.0,-1.0
5994,753429345,0.00012339457598623172,"[(-100.4063101,25.6834525),(-100.4063578,25.6832574),(-100.4063393,25.6831904)]",0.0,0.0,7.0,2.0,0.75,-1.0,-1.0,-1.0
5995,753429346,3.5356250741744315e-05,"[(-100.4061658,25.6841049),(-100.4063101,25.6834525)]",1.0,0.0,8.0,3.0,0.75,-1.0,-1.0,-1.0
5997,753429346,0.0066928509242848,"[(-100.3333376,25.6426266),(-100.3333812,25.6426641),(-100.3334189,25.6426988)]",0.0,2.0,2.0,1.0,0.75,-1.0,-1.0,-1.0
6003,754040853,1.670142184809518e-05,"[(-100.3335136,25.6444355),(-100.3334739,25.6443627),(-100.3332893,25.6442649),(-100.3331271,25.6441171),(-100.3330055,25.6439722)]",0.0,2.0,8.0,1.0,0.75,-1.0,-1.0,-1.0
6004,754040858,0.0179862099620915,"[(-100.3330055,25.6439722),(-100.3329631,25.6439217)]",0.0,0.0,4.0,0.0,0.75,-1.0,-1.0,-1.0
6005,754040858,1.12535162055095e-07,"[(-100.3362264,25.6439256),(-100.3358212,25.6438484)]",0.0,2.0,10.0,4.0,0.75,-1.0,-1.0,-1.0
6006,754040859,9.610241549947396e-05,"[(-100.3366185,25.6439961),(-100.336563,25.6439758),(-100.3362264,25.6439256)]",1.0,0.0,8.0,2.0,0.75,-1.0,-1.0,-1.0
6007,754040859,0.2227001388253088,"[(-100.3367221,25.6443369),(-100.3367396,25.6443014),(-100.3366552,25.6440253),(-100.3366185,25.6439961)]",1.0,0.0,2.0,0.0,0.75,-1.0,-1.0,-1.0
6010,754040861,0.0066928509242848,"[(-100.3360386,25.6444764),(-100.3360105,25.6445374),(-100.3360552,25.6447096)]",0.0,1.0,3.0,1.0,0.75,-1.0,-1.0,-1.0
6011,754040863,0.0003353501304664781,"[(-100.3361869,25.644724),(-100.3361144,25.644532),(-100.3360386,25.6444764)]",0.0,1.0,6.0,1.0,0.75,-1.0,-1.0,-1.0
6018,754040864,0.00012339457598623172,"[(-100.3335136,25.6444355),(-100.3333221,25.6443974),(-100.333173,25.6443796)]",0.0,2.0,6.0,1.0,0.75,-1.0,-1.0,-1.0
6019,754040868,0.00012339457598623172,"[(-100.3331859,25.6445236),(-100.3333353,25.6445011),(-100.3335136,25.6444355)]",0.0,2.0,6.0,1.0,0.75,-1.0,-1.0,-1.0
6020,754040869,1.0261879630648827e-10,"[(-100.3329586,25.6444812),(-100.3328759,25.6447447),(-100.3326336,25.6454037),(-100.3325948,25.6457135),(-100.332585,25.6458768),(-100.3325959,25.6460851),(-100.3326341,25.646376),(-100.3326886,25.6466773),(-100.3328067,25.647041),(-100.3328116,25.6472273)]",0.0,1.0,12.0,10.0,0.75,-1.0,-1.0,-1.0
6023,754040870,0.1192029220221175,"[(-100.3321568,25.6433408),(-100.3319864,25.6434423)]",0.0,0.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
6024,754042554,0.1192029220221175,"[(-100.3303607,25.6437063),(-100.3295032,25.6435624)]",0.0,0.0,0.0,2.0,0.75,-1.0,-1.0,-1.0
6025,754042554,0.00012339457598623172,"[(-100.3319864,25.6434423),(-100.3319427,25.643486),(-100.3314002,25.6437013),(-100.3310876,25.6437592),(-100.3307531,25.6437668),(-100.3303607,25.6437063)]",0.0,0.0,6.0,3.0,0.75,-1.0,-1.0,-1.0
6026,754042554,5.6027964061459414e-09,"[(-100.3295032,25.6435624),(-100.3280023,25.6433296),(-100.3277269,25.6432473),(-100.3273578,25.6430568),(-100.3272721,25.6430082)]",0.0,0.0,15.0,4.0,0.75,-1.0,-1.0,-1.0
6027,754042554,0.0179862099620915,"[(-100.3323096,25.6432303),(-100.3321568,25.6433408)]",0.0,2.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
6028,754042554,0.0066928509242848,"[(-100.3338465,25.638955),(-100.3338169,25.6392033)]",0.0,2.0,2.0,1.0,0.75,-1.0,-1.0,-1.0
6029,754042554,0.0179862099620915,"[(-100.3338169,25.6392033),(-100.3338107,25.6394196)]",0.0,3.0,1.0,0.0,0.75,-1.0,-1.0,-1.0
6030,754042554,0.0003353501304664781,"[(-100.3344375,25.6379112),(-100.3343224,25.6379883),(-100.3341202,25.6382618)]",0.0,4.0,3.0,1.0,0.75,-1.0,-1.0,-1.0
6031,754042554,1.2664165549094016e-14,"[(-100.3376664,25.6380161),(-100.3374057,25.6379985),(-100.3369982,25.6378509),(-100.3366944,25.637816),(-100.3346977,25.6378189),(-100.3344375,25.6379112)]",0.0,4.0,22.0,6.0,0.75,-1.0,-1.0,-1.0
6032,754042554,6.144174602214718e-06,"[(-100.3341202,25.6382618),(-100.3339012,25.6386978),(-100.3338465,25.638955)]",0.0,4.0,7.0,1.0,0.75,-1.0,-1.0,-1.0
6033,754042554,0.1192029220221175,"[(-100.3338922,25.6399726),(-100.3339116,25.6401336)]",0.0,0.0,2.0,0.0,0.75,-1.0,-1.0,-1.0
6034,754042554,2.7894680920908113e-10,"[(-100.3339116,25.6401336),(-100.3339177,25.6401855),(-100.3339177,25.640411),(-100.3339102,25.6406697),(-100.3337172,25.6417779),(-100.3336635,25.6419761),(-100.3335723,25.6421841),(-100.3334194,25.6423896),(-100.3332143,25.6425649),(-100.3325984,25.6430219)]",0.0,8.0,10.0,4.0,0.75,-1.0,-1.0,-1.0
6035,754042554,0.0024726231566347,"[(-100.3338107,25.6394196),(-100.3338922,25.6399726)]",0.0,3.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6036,754042554,0.0009110511944006454,"[(-100.3325984,25.6430219),(-100.3325021,25.6430887),(-100.3323096,25.6432303)]",0.0,3.0,3.0,1.0,0.75,-1.0,-1.0,-1.0
6037,754042554,0.00012339457598623172,"[(-100.3322952,25.6435686),(-100.3325498,25.6433449)]",0.0,3.0,3.0,3.0,0.75,-1.0,-1.0,-1.0
6038,754042556,0.0474258731775667,"[(-100.3339447,25.639284),(-100.3339498,25.6390418)]",0.0,1.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
6039,754042556,8.315280276641321e-07,"[(-100.3333376,25.6426266),(-100.3335321,25.6424404),(-100.3336568,25.6422712),(-100.3337467,25.6421115),(-100.3338191,25.6419254),(-100.3340406,25.6406592),(-100.334049,25.6404059),(-100.3340381,25.6401357),(-100.3340023,25.6398159),(-100.3339499,25.639511),(-100.3339447,25.639284)]",0.0,6.0,6.0,2.0,0.75,-1.0,-1.0,-1.0
6040,754042556,1.8064461965456932e-16,"[(-100.3339498,25.6390418),(-100.3339942,25.6388329),(-100.334158,25.6384253),(-100.3343788,25.6381016),(-100.3345937,25.6379658),(-100.3348323,25.6379183),(-100.3366913,25.63793),(-100.3370116,25.6379785),(-100.3374114,25.6381015),(-100.3376238,25.6381879)]",1.0,6.0,25.0,6.0,0.75,-1.0,-1.0,-1.0
6041,754042556,5.6027964061459414e-09,"[(-100.3325498,25.6433449),(-100.3326436,25.6432113),(-100.3327644,25.6430562),(-100.3333376,25.6426266)]",0.0,7.0,8.0,4.0,0.75,-1.0,-1.0,-1.0
6042,754042556,6.914400106935423e-13,"[(-100.3270893,25.643355),(-100.3272504,25.6433875),(-100.3281158,25.6435219),(-100.3304456,25.6438247),(-100.3308004,25.6438582),(-100.3312313,25.6438338),(-100.332017,25.6436464),(-100.3322952,25.6435686)]",0.0,3.0,16.0,9.0,0.75,-1.0,-1.0,-1.0
6043,754042556,8.315280276641321e-07,"[(-100.3333677,25.6437621),(-100.3332187,25.6435266),(-100.3332193,25.6434827)]",0.0,3.0,10.0,1.0,0.75,-1.0,-1.0,-1.0
6044,754042558,0.0003353501304664781,"[(-100.3296598,25.6478757),(-100.3295637,25.6481052),(-100.3293302,25.6488085)]",0.0,1.0,5.0,2.0,0.75,-1.0,-1.0,-1.0
6045,754043940,0.0024726231566347,"[(-100.3325984,25.6430219),(-100.3324552,25.6430183),(-100.3323922,25.6430546),(-100.332341,25.6430731),(-100.3323077,25.6430824),(-100.3322165,25.6430848),(-100.3320918,25.643051)]",0.0,3.0,2.0,1.0,0.75,-1.0,-1.0,-1.0
6046,754046536,0.1192029220221175,"[(-100.3320918,25.643051),(-100.3321373,25.6431634),(-100.3321105,25.6432432),(-100.3320232,25.6433388),(-100.3319864,25.6434423)]",0.0,0.0,1.0,1.0,0.75,-1.0,-1.0,-1.0
6054,754046537,3.059022269256247e-07,"[(-100.3359275,25.6343815),(-100.3358947,25.6342407),(-100.33589404788013,25.634186633335005)]",0.0,1.0,12.0,2.0,0.75,-1.0,-1.0,-1.0
6055,754054472,2.610279069667705e-23,"[(-100.3358940412116,25.634186080452743),(-100.3358925,25.6340583),(-100.3359585,25.6338414),(-100.336346,25.632709),(-100.3365137,25.632344)]",0.0,5.0,44.0,3.0,0.75,-1.0,-1.0,-1.0
6056,754054472,3.0988191387122225e-12,"[(-100.3365137,25.632344),(-100.3366084,25.6321796),(-100.3368228,25.631972),(-100.3368417,25.6319016)]",2.0,6.0,15.0,7.0,0.75,-1.0,-1.0,-1.0
6057,754054472,0.0229773699100256,"[(-100.33749871768914,25.636708153205596),(-100.3374003991085,25.6366034983694)]",3.0,0.0,6.0,0.0,0.75,-1.0,-1.0,-1.0
6058,754054472,5.315784971848708e-08,"[(-100.337746,25.6370306),(-100.3376673,25.6368876),(-100.33750026770448,25.636709803113483)]",3.0,7.0,12.0,0.0,0.75,-1.0,-1.0,-1.0
6059,754054472,1.039538011670221e-15,"[(-100.33739769703949,25.636600622162398),(-100.3370218,25.6362005),(-100.3367483,25.6359124),(-100.3366674,25.6358011),(-100.3359945,25.6345226)]",2.0,9.0,22.0,5.0,0.75,-1.0,-1.0,-1.0
6060,754054472,1.12535162055095e-07,"[(-100.3359843144109,25.63450114945338),(-100.3359275,25.6343815)]",0.0,3.0,11.0,2.0,0.75,-1.0,-1.0,-1.0
6061,754054472,8.315280276641321e-07,"[(-100.3359945,25.6345226),(-100.33598573345198,25.634504137911566)]",0.0,3.0,9.0,2.0,0.75,-1.0,-1.0,-1.0
6062,754054472,9.862862046580357e-15,"[(-100.3378538,25.6379279),(-100.3377687,25.6378043),(-100.3377562,25.6376935),(-100.3377653,25.6372455),(-100.337746,25.6370306)]",1.0,11.0,20.0,2.0,0.75,-1.0,-1.0,-1.0
6063,754054472,0.0024726231566347,"[(-100.333438,25.6387613),(-100.3333516,25.6388413)]",0.0,0.0,6.0,0.0,0.75,-1.0,-1.0,-1.0
6064,754054473,6.144174602214718e-06,"[(-100.3333516,25.6388413),(-100.3330744,25.6391307)]",0.0,0.0,10.0,2.0,0.75,-1.0,-1.0,-1.0
6065,754054473,0.00012339457598623172,"[(-100.3336498,25.6391867),(-100.3335226,25.639334)]",0.0,4.0,4.0,1.0,0.75,-1.0,-1.0,-1.0
6066,754054474,0.0003353501304664781,"[(-100.3338465,25.638955),(-100.3337498,25.639067),(-100.3336498,25.6391867)]",0.0,4.0,3.0,1.0,0.75,-1.0,-1.0,-1.0
6067,754054475,0.0474258731775667,"[(-100.3339447,25.639284),(-100.3338169,25.6392033)]",0.0,2.0,1.0,0.0,0.75,-1.0,-1.0,-1.0
6068,754054476,0.0024726231566347,"[(-100.3338169,25.6392033),(-100.3337434,25.639178),(-100.3336498,25.6391867)]",0.0,4.0,2.0,0.0,0.75,-1.0,-1.0,-1.0
6069,754054476,0.0066928509242848,"[(-100.3338169,25.6392033),(-100.3339498,25.6390418)]",0.0,2.0,2.0,1.0,0.75,-1.0,-1.0,-1.0
6070,754054477,0.00012339457598623172,"[(-100.3335226,25.639334),(-100.3336561,25.639322)]",0.0,4.0,4.0,1.0,0.75,-1.0,-1.0,-1.0
6071,754054477,0.0009110511944006454,"[(-100.3336561,25.639322),(-100.3337402,25.639275),(-100.3338169,25.6392033)]",0.0,4.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6072,754054477,0.0009110511944006454,"[(-100.3336561,25.639322),(-100.3337392,25.6393652),(-100.3338107,25.6394196)]",0.0,4.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6091,754054478,2.1724399346070676e-10,"[(-100.3329348,25.6343014),(-100.3343269,25.6342172),(-100.3343708,25.6341891)]",1.0,2.0,10.0,11.0,0.75,-1.0,-1.0,-1.0
6092,754058553,5.6027964061459414e-09,"[(-100.3318852,25.6342357),(-100.3321722,25.6342768),(-100.3329348,25.6343014)]",0.0,3.0,7.0,9.0,0.75,-1.0,-1.0,-1.0
6094,754058553,2.2603242979035742e-06,"[(-100.33418822397633,25.633407643824626),(-100.3339361,25.6337992),(-100.3335849,25.6341662)]",0.0,0.0,7.0,6.0,0.75,-1.0,-1.0,-1.0
6098,754060182,8.315280276641321e-07,"[(-100.3329348,25.6343014),(-100.3328991,25.6350603)]",0.0,2.0,5.0,7.0,0.75,-1.0,-1.0,-1.0
6099,754060184,0.00012339457598623172,"[(-100.332932,25.6341965),(-100.3329348,25.6343014)]",0.0,2.0,3.0,4.0,0.75,-1.0,-1.0,-1.0
6100,754060184,0.0066928509242848,"[(-100.3321457,25.6328971),(-100.3323936,25.6329804)]",0.0,0.0,2.0,3.0,0.75,-1.0,-1.0,-1.0
6101,754061713,0.0024726231566347,"[(-100.3312898,25.6339467),(-100.3313917,25.6337438)]",0.0,0.0,3.0,3.0,0.75,-1.0,-1.0,-1.0
6102,754061714,0.0474258731775667,"[(-100.3307694,25.6349708),(-100.330689,25.6348644),(-100.3303751,25.6348161),(-100.3300211,25.6348451),(-100.3296751,25.634891),(-100.3294954,25.6349781),(-100.3294498,25.6350361),(-100.3294739,25.6350966)]",0.0,0.0,0.0,3.0,0.75,-1.0,-1.0,-1.0
6103,754061715,0.0003353501304664781,"[(-100.331912,25.6355998),(-100.3326817,25.6357309)]",0.0,0.0,5.0,3.0,0.75,-1.0,-1.0,-1.0
6104,754062632,0.0003353501304664781,"[(-100.3307694,25.6349708),(-100.3309706,25.6349926),(-100.3311101,25.6350023),(-100.3312013,25.6350775),(-100.331912,25.6355998)]",0.0,0.0,6.0,2.0,0.75,-1.0,-1.0,-1.0
6105,754062632,0.0474258731775667,"[(-100.3294739,25.6350966),(-100.329549,25.635128),(-100.3297207,25.6350845),(-100.3299755,25.6349998),(-100.3302598,25.6349612),(-100.3304502,25.6349636),(-100.3306916,25.6350047),(-100.3307694,25.6349708)]",0.0,0.0,0.0,3.0,0.75,-1.0,-1.0,-1.0
6106,754062633,4.53978687024344e-05,"[(-100.3318852,25.6342357),(-100.3317204,25.6343419)]",0.0,2.0,3.0,5.0,0.75,-1.0,-1.0,-1.0
6107,754062634,5.6027964061459414e-09,"[(-100.3317204,25.6343419),(-100.3316511,25.6344161),(-100.3315741,25.6344366),(-100.3304831,25.6344172),(-100.3303575,25.6344019),(-100.3301723,25.6342349),(-100.3297614,25.6341274),(-100.3293739,25.6339432)]",0.0,2.0,11.0,6.0,0.75,-1.0,-1.0,-1.0
6108,754062634,0.00012339457598623172,"[(-100.3321662,25.6346032),(-100.3321253,25.6345525),(-100.331963,25.6344258),(-100.3319281,25.6343735),(-100.3318852,25.6342357)]",0.0,1.0,5.0,3.0,0.75,-1.0,-1.0,-1.0
6109,754062636,1.670142184809518e-05,"[(-100.3317204,25.6343419),(-100.3320904,25.6345951),(-100.3321662,25.6346032)]",0.0,2.0,5.0,4.0,0.75,-1.0,-1.0,-1.0
6110,754062637,4.53978687024344e-05,"[(-100.3312898,25.6339467),(-100.3313944,25.6340824),(-100.3317204,25.6343419)]",0.0,2.0,3.0,5.0,0.75,-1.0,-1.0,-1.0
6111,754062637,2.2603242979035742e-06,"[(-100.3304382,25.6338161),(-100.3305831,25.6336111),(-100.3307236,25.6334672),(-100.330977,25.6333693),(-100.3311281,25.6331965),(-100.3313027,25.6330891),(-100.3314964,25.6331006),(-100.3316103,25.6331466)]",0.0,2.0,5.0,6.0,0.75,-1.0,-1.0,-1.0
6112,754062638,0.0474258731775667,"[(-100.3304011,25.6339067),(-100.3304382,25.6338161)]",0.0,2.0,0.0,1.0,0.75,-1.0,-1.0,-1.0
6113,754062638,2.7894680920908113e-10,"[(-100.3311758,25.6365992),(-100.332393,25.6372342)]",0.0,2.0,7.0,13.0,0.75,-1.0,-1.0,-1.0
6114,754067002,0.0179862099620915,"[(-100.3307732,25.6383353),(-100.3309834,25.6383422)]",0.0,1.0,0.0,3.0,0.75,-1.0,-1.0,-1.0
6115,754067003,7.582560422162384e-10,"[(-100.3297545,25.6414819),(-100.3303677,25.6411048)]",0.0,6.0,14.0,1.0,0.75,-1.0,-1.0,-1.0
6116,754067004,0.0003353501304664781,"[(-100.3312753,25.6375364),(-100.3316374,25.6377437)]",0.0,0.0,5.0,3.0,0.75,-1.0,-1.0,-1.0
6126,754067005,1.670142184809518e-05,"[(-100.3218687,25.637159),(-100.3220378,25.6374114),(-100.3222614,25.6375572),(-100.3225871,25.6376321),(-100.3238154,25.6375265),(-100.3239943,25.6375899),(-100.3242668,25.6379027),(-100.3248777,25.638277)]",0.0,6.0,3.0,2.0,0.75,-1.0,-1.0,-1.0
6128,754069601,1.5229979512760353e-08,"[(-100.3236395,25.6400515),(-100.3240947,25.6397472)]",0.0,2.0,14.0,2.0,0.75,-1.0,-1.0,-1.0
6143,754070780,0.0009110511944006454,"[(-100.3270954,25.6481571),(-100.3270471,25.6480898),(-100.3270237,25.6480744),(-100.3269454,25.6480558)]",0.0,4.0,1.0,2.0,0.75,-1.0,-1.0,-1.0
6144,754076998,2.543665647376276e-13,"[(-100.3235867,25.6471589),(-100.3224444,25.6464254),(-100.3223021,25.646334)]",0.0,7.0,9.0,13.0,0.75,-1.0,-1.0,-1.0
6145,754079898,8.315280276641321e-07,"[(-100.3250871,25.6480505),(-100.3244021,25.6476488),(-100.3238443,25.647322)]",0.0,4.0,7.0,3.0,0.75,-1.0,-1.0,-1.0
6146,754079898,8.315280276641321e-07,"[(-100.3238443,25.647322),(-100.3237878,25.647207),(-100.323709,25.6471571),(-100.3235867,25.6471589)]",0.0,10.0,4.0,0.0,0.75,-1.0,-1.0,-1.0
6147,754079898,0.0003353501304664781,"[(-100.3214487,25.6445368),(-100.3217009,25.6444909)]",0.0,2.0,3.0,3.0,0.75,-1.0,-1.0,-1.0
6148,754079898,1.2995814250075031e-24,"[(-100.3223021,25.646334),(-100.3212202,25.6456254),(-100.321084,25.6455064),(-100.3210223,25.6452695),(-100.3210411,25.6450688),(-100.3214487,25.6445368)]",0.0,8.0,15.0,32.0,0.75,-1.0,-1.0,-1.0
6157,754079898,0.0109869426305931,"[(-100.3249937,25.6443999),(-100.3250276,25.644336)]",2.0,5.0,1.0,0.0,0.75,-1.0,-1.0,-1.0
6158,754083389,0.0007096703991005881,"[(-100.3245577,25.6441628),(-100.3245968,25.6441119)]",1.0,6.0,2.0,0.0,0.75,-1.0,-1.0,-1.0
6159,754083390,9.610241549947396e-05,"[(-100.3244393,25.6440965),(-100.3244756,25.644046)]",1.0,7.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6161,754083391,2.38236909993343e-07,"[(-100.3241873,25.6439202),(-100.3242432,25.6439892),(-100.3244393,25.6440965)]",1.0,7.0,9.0,0.0,0.75,-1.0,-1.0,-1.0
6162,754083785,7.889262586245034e-06,"[(-100.3245577,25.6441628),(-100.3249937,25.6443999)]",3.0,11.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6163,754083785,1.012999098087392e-05,"[(-100.3249937,25.6443999),(-100.3254935,25.6446722),(-100.3255556,25.6447073)]",2.0,10.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6164,754083785,9.610241549947396e-05,"[(-100.3244393,25.6440965),(-100.3245577,25.6441628)]",1.0,7.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6165,754083785,0.0293122307513563,"[(-100.4183621,25.6782565),(-100.4182899,25.6783438)]",2.0,2.0,3.0,0.0,0.75,-1.0,-1.0,-1.0
6168,754092824,8.644057113036095e-22,"[(-100.4159058,25.6620862),(-100.4155218,25.6617725)]",2.0,15.0,21.0,14.0,0.75,-1.0,-1.0,-1.0
6198,754096645,5.109089028037221e-12,"[(-100.4108547,25.6616486),(-100.4106607,25.6616192),(-100.4106097,25.6616277)]",8.0,9.0,13.0,10.0,0.75,-1.0,-1.0,-1.0
6200,754307592,4.53978687024344e-05,"[(-100.4082543,25.6613702),(-100.4080208,25.6612949)]",0.0,2.0,6.0,2.0,0.75,-1.0,-1.0,-1.0
6202,754312216,7.582560422162384e-10,"[(-100.3949638,25.6657961),(-100.3942417,25.6669196)]",4.0,5.0,13.0,6.0,0.75,-1.0,-1.0,-1.0
6203,754316006,0.0002611903190957194,"[(-100.3977728,25.6652715),(-100.3975876,25.6651592)]",1.0,0.0,4.0,5.0,0.75,-1.0,-1.0,-1.0
6210,754316007,9.610241549947396e-05,"[(-100.3340473,25.6433729),(-100.3340753,25.6436466)]",1.0,3.0,7.0,0.0,0.75,-1.0,-1.0,-1.0
6211,754322431,8.315280276641321e-07,"[(-100.3330055,25.6439722),(-100.3333041,25.6438163),(-100.3333677,25.6437621)]",0.0,3.0,10.0,1.0,0.75,-1.0,-1.0,-1.0
6212,754322433,1.12535162055095e-07,"[(-100.3333677,25.6437621),(-100.3332817,25.6437547),(-100.3329631,25.6439217)]",0.0,3.0,12.0,1.0,0.75,-1.0,-1.0,-1.0
6218,754322434,1.670142184809518e-05,"[(-100.3362264,25.6439256),(-100.3364339,25.644264),(-100.3364714,25.6443003)]",0.0,0.0,9.0,2.0,0.75,-1.0,-1.0,-1.0
6220,754322440,2.510999092692816e-08,"[(-100.4017373,25.6789476),(-100.4019579,25.6785678),(-100.4019693,25.6784741)]",2.0,5.0,7.0,7.0,0.75,-1.0,-1.0,-1.0
6222,754352301,7.194132978569834e-09,"[(-100.4021188,25.6785928),(-100.4018728,25.6790639)]",3.0,6.0,9.0,6.0,0.75,-1.0,-1.0,-1.0
6223,754352302,8.315280276641321e-07,"[(-100.3987307,25.6802829),(-100.39844,25.679951),(-100.3983552,25.6798502),(-100.3983564,25.6798002)]",0.0,2.0,11.0,1.0,0.75,-1.0,-1.0,-1.0
6224,754353665,3.059022269256247e-07,"[(-100.3997717,25.6810506),(-100.3996918,25.6810467),(-100.3988722,25.6809351),(-100.3988259,25.6809229)]",0.0,3.0,9.0,3.0,0.75,-1.0,-1.0,-1.0
6225,754353666,1.8795288165355508e-12,"[(-100.4007969,25.6776812),(-100.4019901,25.6779054),(-100.4020356,25.6779142)]",0.0,7.0,15.0,5.0,0.75,-1.0,-1.0,-1.0
6226,754355846,6.144174602214718e-06,"[(-100.4020356,25.6779142),(-100.402228,25.6779432)]",0.0,2.0,6.0,4.0,0.75,-1.0,-1.0,-1.0
6227,754355846,2.7894680920908113e-10,"[(-100.4003627,25.6775816),(-100.4006307,25.6776431),(-100.4007969,25.6776812)]",0.0,8.0,11.0,3.0,0.75,-1.0,-1.0,-1.0
6228,754355846,0.0003353501304664781,"[(-100.402228,25.6779432),(-100.4023689,25.6779546)]",0.0,2.0,3.0,3.0,0.75,-1.0,-1.0,-1.0
6229,754355846,6.560200168110743e-12,"[(-100.3984603,25.6772254),(-100.3999484,25.6774861)]",3.0,9.0,14.0,5.0,0.75,-1.0,-1.0,-1.0
6231,754355847,2.1724399346070676e-10,"[(-100.4035295,25.6671703),(-100.4041362,25.667498)]",5.0,5.0,13.0,8.0,0.75,-1.0,-1.0,-1.0
6232,754359201,3.927862002670442e-07,"[(-100.4041362,25.667498),(-100.4040756,25.6675851),(-100.4040835,25.6676362)]",3.0,3.0,9.0,5.0,0.75,-1.0,-1.0,-1.0
6233,754359202,2.7894680920908113e-10,"[(-100.4080546,25.666856),(-100.407946,25.6668142),(-100.407844,25.6667574),(-100.4077515,25.666735)]",4.0,11.0,12.0,2.0,0.75,-1.0,-1.0,-1.0
6234,754359203,7.991959892315218e-11,"[(-100.4077515,25.666735),(-100.407814,25.6668235),(-100.4078231,25.6668759),(-100.4078103,25.6669239),(-100.4077925,25.6669543),(-100.40776,25.666989)]",1.0,8.0,13.0,3.0,0.75,-1.0,-1.0,-1.0
6235,754359204,5.315784971848708e-08,"[(-100.4058458,25.6707434),(-100.4056581,25.6704678)]",3.0,0.0,11.0,8.0,0.75,-1.0,-1.0,-1.0
